province_state,country_region,date,confirmed,recovered,deaths
Kochi,Japan,2022-07-23,37824,,117
Kumamoto,Japan,2022-07-23,158448,,345
Kyoto,Japan,2022-07-23,250222,,764
Mie,Japan,2022-07-23,107204,,323
Miyagi,Japan,2022-07-23,112733,,205
Miyazaki,Japan,2022-07-23,77565,,155
Nagano,Japan,2022-07-23,92113,,206
Nagasaki,Japan,2022-07-23,83519,,134
Nara,Japan,2022-07-23,112084,,403
Niigata,Japan,2022-07-23,89794,,91
Oita,Japan,2022-07-23,78183,,178
Okayama,Japan,2022-07-23,120423,,255
Okinawa,Japan,2022-07-23,320319,,503
Osaka,Japan,2022-07-23,1213341,,5262
Port Quarantine,Japan,2022-07-23,4463,,4
Saga,Japan,2022-07-23,76783,,119
Saitama,Japan,2022-07-23,670125,,1669
Shiga,Japan,2022-07-23,112068,,225
Shimane,Japan,2022-07-23,37019,,37
Shizuoka,Japan,2022-07-23,224640,,434
Tochigi,Japan,2022-07-23,110126,,285
Tokushima,Japan,2022-07-23,30240,,87
Tokyo,Japan,2022-07-23,1913436,,4621
Tottori,Japan,2022-07-23,23900,,21
Toyama,Japan,2022-07-23,49403,,99
Unknown,Japan,2022-07-23,8,,0
Wakayama,Japan,2022-07-23,56761,,122
Yamagata,Japan,2022-07-23,36369,,101
Yamaguchi,Japan,2022-07-23,61946,,191
Yamanashi,Japan,2022-07-23,42940,,69
Aichi,Japan,2020-12-02,10540,8307,109
Akita,Japan,2020-12-02,90,77,1
Aomori,Japan,2020-12-02,307,267,6
Chiba,Japan,2020-12-02,7159,6119,89
Ehime,Japan,2020-12-02,327,169,6
Fukui,Japan,2020-12-02,320,286,11
Fukuoka,Japan,2020-12-02,5897,5420,107
Fukushima,Japan,2020-12-02,509,445,9
Gifu,Japan,2020-12-02,1119,889,15
Gunma,Japan,2020-12-02,1283,1007,20
Hiroshima,Japan,2020-12-02,896,738,6
Hokkaido,Japan,2020-12-02,9240,6394,200
Hyogo,Japan,2020-12-02,5879,4849,85
Ibaraki,Japan,2020-12-02,1656,1234,24
Ishikawa,Japan,2020-12-02,861,786,51
Iwate,Japan,2020-12-02,208,111,4
Kagawa,Japan,2020-12-02,155,123,2
Kagoshima,Japan,2020-12-02,637,571,15
Kanagawa,Japan,2020-12-02,12954,11156,198
Kochi,Japan,2020-12-02,165,143,4
Kumamoto,Japan,2020-12-02,1051,924,14
Kyoto,Japan,2020-12-02,2713,2402,38
Mie,Japan,2020-12-02,879,672,7
Miyagi,Japan,2020-12-02,1232,1052,9
Miyazaki,Japan,2020-12-02,520,421,1
Nagano,Japan,2020-12-02,747,613,6
Nagasaki,Japan,2020-12-02,273,253,3
Nara,Japan,2020-12-02,1179,955,12
Niigata,Japan,2020-12-02,344,243,0
Oita,Japan,2020-12-02,324,209,3
Okayama,Japan,2020-12-02,620,363,11
Okinawa,Japan,2020-12-02,4406,3885,71
Osaka,Japan,2020-12-02,21019,16073,301
Port Quarantine,Japan,2020-12-02,1556,1392,1
Saga,Japan,2020-12-02,323,291,2
Saitama,Japan,2020-12-02,8687,7185,143
Shiga,Japan,2020-12-02,797,705,10
Shimane,Japan,2020-12-02,152,143,0
Shizuoka,Japan,2020-12-02,1768,1115,11
Tochigi,Japan,2020-12-02,688,544,2
Tokushima,Japan,2020-12-02,182,165,9
Tokyo,Japan,2020-12-02,41860,36880,482
Tottori,Japan,2020-12-02,60,52,0
Toyama,Japan,2020-12-02,461,415,26
Unknown,Japan,2020-12-02,8,8,0
Wakayama,Japan,2020-12-02,471,370,6
Yamagata,Japan,2020-12-02,149,107,1
Yamaguchi,Japan,2020-12-02,399,324,2
Yamanashi,Japan,2020-12-02,362,296,8
Aichi,Japan,2022-11-03,1427668,,2982
Akita,Japan,2022-11-03,116331,,261
Aomori,Japan,2022-11-03,176672,,337
Chiba,Japan,2022-11-03,993693,,2660
Ehime,Japan,2022-11-03,174392,,290
Fukui,Japan,2022-11-03,122319,,104
Fukuoka,Japan,2022-11-03,1114559,,2034
Fukushima,Japan,2022-11-03,211470,,287
Gifu,Japan,2022-11-03,313553,,624
Gunma,Japan,2022-11-03,257891,,520
Hiroshima,Japan,2022-11-03,467778,,793
Hokkaido,Japan,2022-11-03,859767,,2763
Hyogo,Japan,2022-11-03,1050336,,2921
Ibaraki,Japan,2022-11-03,388723,,728
Ishikawa,Japan,2022-11-03,176427,,298
Iwate,Japan,2022-11-03,122589,,205
Kagawa,Japan,2022-11-03,153298,,308
Kagoshima,Japan,2022-11-03,309334,,552
Kanagawa,Japan,2022-11-03,1559539,,3074
Kochi,Japan,2022-11-03,105067,,310
Kumamoto,Japan,2022-11-03,346035,,663
Kyoto,Japan,2022-11-03,494822,,1126
Mie,Japan,2022-11-03,270903,,552
Miyagi,Japan,2022-11-03,288242,,423
Miyazaki,Japan,2022-11-03,203933,,390
Nagano,Japan,2022-11-03,241849,,373
Nagasaki,Japan,2022-11-03,222265,,342
Nara,Japan,2022-11-03,232522,,561
Niigata,Japan,2022-11-03,258668,,182
Oita,Japan,2022-11-03,185118,,403
Okayama,Japan,2022-11-03,295630,,422
Okinawa,Japan,2022-11-03,510217,,794
Osaka,Japan,2022-11-03,2178537,,6633
Port Quarantine,Japan,2022-11-03,22118,,8
Saga,Japan,2022-11-03,164301,,239
Saitama,Japan,2022-11-03,1249110,,2502
Shiga,Japan,2022-11-03,248416,,369
Shimane,Japan,2022-11-03,90898,,99
Shizuoka,Japan,2022-11-03,525277,,771
Tochigi,Japan,2022-11-03,242763,,524
Tokushima,Japan,2022-11-03,98438,,185
Tokyo,Japan,2022-11-03,3288749,,6021
Tottori,Japan,2022-11-03,70012,,86
Toyama,Japan,2022-11-03,143028,,187
Unknown,Japan,2022-11-03,173,,0
Wakayama,Japan,2022-11-03,144008,,267
Yamagata,Japan,2022-11-03,128081,,213
Yamaguchi,Japan,2022-11-03,177534,,400
Yamanashi,Japan,2022-11-03,104688,,170
Aichi,Japan,2020-10-18,5692,5305,90
Akita,Japan,2020-10-18,59,58,0
Aomori,Japan,2020-10-18,104,36,1
Chiba,Japan,2020-10-18,4531,4037,76
Ehime,Japan,2020-10-18,116,108,6
Fukui,Japan,2020-10-18,256,234,11
Fukuoka,Japan,2020-10-18,5149,4973,100
Fukushima,Japan,2020-10-18,362,259,6
Gifu,Japan,2020-10-18,642,619,10
Gunma,Japan,2020-10-18,774,712,19
Hiroshima,Japan,2020-10-18,647,599,4
Hokkaido,Japan,2020-10-18,2531,2166,108
Hyogo,Japan,2020-10-18,3013,2776,60
Ibaraki,Japan,2020-10-18,728,673,19
Ishikawa,Japan,2020-10-18,795,721,47
Iwate,Japan,2020-10-18,26,23,0
Kagawa,Japan,2020-10-18,99,91,2
Kagoshima,Japan,2020-10-18,463,439,12
Kanagawa,Japan,2020-10-18,7952,7120,155
Kochi,Japan,2020-10-18,140,134,4
Kumamoto,Japan,2020-10-18,744,637,8
Kyoto,Japan,2020-10-18,1928,1761,27
Mie,Japan,2020-10-18,548,515,6
Miyagi,Japan,2020-10-18,526,463,2
Miyazaki,Japan,2020-10-18,366,365,1
Nagano,Japan,2020-10-18,325,315,4
Nagasaki,Japan,2020-10-18,242,235,3
Nara,Japan,2020-10-18,613,572,9
Niigata,Japan,2020-10-18,180,176,0
Oita,Japan,2020-10-18,159,155,2
Okayama,Japan,2020-10-18,173,155,1
Okinawa,Japan,2020-10-18,2923,2547,55
Osaka,Japan,2020-10-18,11514,10715,227
Port Quarantine,Japan,2020-10-18,1096,514,1
Saga,Japan,2020-10-18,250,249,0
Saitama,Japan,2020-10-18,5372,4778,103
Shiga,Japan,2020-10-18,524,497,8
Shimane,Japan,2020-10-18,140,140,0
Shizuoka,Japan,2020-10-18,578,558,2
Tochigi,Japan,2020-10-18,465,437,1
Tokushima,Japan,2020-10-18,158,140,9
Tokyo,Japan,2020-10-18,28984,26306,434
Tottori,Japan,2020-10-18,36,36,0
Toyama,Japan,2020-10-18,423,396,26
Unknown,Japan,2020-10-18,8,8,0
Wakayama,Japan,2020-10-18,255,236,4
Yamagata,Japan,2020-10-18,81,78,1
Yamaguchi,Japan,2020-10-18,209,203,2
Yamanashi,Japan,2020-10-18,199,191,6
Aichi,Japan,2020-12-18,13754,10931,140
Akita,Japan,2020-12-18,94,89,1
Aomori,Japan,2020-12-18,390,337,6
Chiba,Japan,2020-12-18,8813,7440,102
Ehime,Japan,2020-12-18,374,310,9
Fukui,Japan,2020-12-18,337,311,11
Fukuoka,Japan,2020-12-18,7133,5987,109
Fukushima,Japan,2020-12-18,682,524,11
Gifu,Japan,2020-12-18,1682,1242,23
Gunma,Japan,2020-12-18,1867,1380,27
Hiroshima,Japan,2020-12-18,2108,1058,12
Hokkaido,Japan,2020-12-18,11919,9493,358
Hyogo,Japan,2020-12-18,7995,6755,122
Ibaraki,Japan,2020-12-18,2098,1771,35
Ishikawa,Japan,2020-12-18,947,828,51
Iwate,Japan,2020-12-18,327,191,14
Kagawa,Japan,2020-12-18,206,159,3
Kagoshima,Japan,2020-12-18,868,653,15
Kanagawa,Japan,2020-12-18,16329,14027,229
Kochi,Japan,2020-12-18,465,277,5
Kumamoto,Japan,2020-12-18,1406,1085,14
Kyoto,Japan,2020-12-18,3638,2879,41
Mie,Japan,2020-12-18,1121,927,14
Miyagi,Japan,2020-12-18,1696,1267,11
Miyazaki,Japan,2020-12-18,646,560,5
Nagano,Japan,2020-12-18,1022,826,9
Nagasaki,Japan,2020-12-18,370,276,3
Nara,Japan,2020-12-18,1575,1335,14
Niigata,Japan,2020-12-18,428,348,3
Oita,Japan,2020-12-18,559,415,4
Okayama,Japan,2020-12-18,911,562,12
Okinawa,Japan,2020-12-18,4936,4491,80
Osaka,Japan,2020-12-18,26477,21879,406
Port Quarantine,Japan,2020-12-18,1720,1595,1
Saga,Japan,2020-12-18,403,353,3
Saitama,Japan,2020-12-18,11306,9008,174
Shiga,Japan,2020-12-18,903,813,11
Shimane,Japan,2020-12-18,179,158,0
Shizuoka,Japan,2020-12-18,2325,1617,25
Tochigi,Japan,2020-12-18,989,726,4
Tokushima,Japan,2020-12-18,188,176,10
Tokyo,Japan,2020-12-18,50203,43583,536
Tottori,Japan,2020-12-18,68,59,0
Toyama,Japan,2020-12-18,488,435,26
Unknown,Japan,2020-12-18,8,8,0
Wakayama,Japan,2020-12-18,572,501,7
Yamagata,Japan,2020-12-18,302,177,2
Yamaguchi,Japan,2020-12-18,453,394,2
Yamanashi,Japan,2020-12-18,473,414,9
Aichi,Japan,2021-06-27,51023,48659,936
Akita,Japan,2021-06-27,835,743,20
Aomori,Japan,2021-06-27,2477,2412,30
Chiba,Japan,2021-06-27,39893,38093,703
Ehime,Japan,2021-06-27,2756,2664,74
Fukui,Japan,2021-06-27,1252,1041,34
Fukuoka,Japan,2021-06-27,35481,34344,523
Fukushima,Japan,2021-06-27,4851,4562,158
Gifu,Japan,2021-06-27,9248,9087,181
Gunma,Japan,2021-06-27,8032,7814,153
Hiroshima,Japan,2021-06-27,11476,11074,172
Hokkaido,Japan,2021-06-27,41238,38516,1385
Hyogo,Japan,2021-06-27,41019,39271,1281
Ibaraki,Japan,2021-06-27,10487,10027,163
Ishikawa,Japan,2021-06-27,3933,3764,116
Iwate,Japan,2021-06-27,1667,1563,46
Kagawa,Japan,2021-06-27,2093,2040,29
Kagoshima,Japan,2021-06-27,3604,3600,40
Kanagawa,Japan,2021-06-27,66876,64044,943
Kochi,Japan,2021-06-27,1800,1671,24
Kumamoto,Japan,2021-06-27,6490,6266,117
Kyoto,Japan,2021-06-27,16560,16120,238
Mie,Japan,2021-06-27,5245,5171,111
Miyagi,Japan,2021-06-27,9155,8949,90
Miyazaki,Japan,2021-06-27,3073,3019,26
Nagano,Japan,2021-06-27,5026,4929,90
Nagasaki,Japan,2021-06-27,3164,3002,69
Nara,Japan,2021-06-27,8168,7964,130
Niigata,Japan,2021-06-27,3402,3299,46
Oita,Japan,2021-06-27,3491,3393,62
Okayama,Japan,2021-06-27,7588,7385,126
Okinawa,Japan,2021-06-27,20689,19111,180
Osaka,Japan,2021-06-27,103138,98121,2643
Port Quarantine,Japan,2021-06-27,3110,3010,4
Saga,Japan,2021-06-27,2569,2549,25
Saitama,Japan,2021-06-27,46236,44257,831
Shiga,Japan,2021-06-27,5546,5334,90
Shimane,Japan,2021-06-27,564,549,1
Shizuoka,Japan,2021-06-27,9257,8741,149
Tochigi,Japan,2021-06-27,6971,6641,81
Tokushima,Japan,2021-06-27,1655,1580,62
Tokyo,Japan,2021-06-27,172495,165665,2207
Tottori,Japan,2021-06-27,467,455,2
Toyama,Japan,2021-06-27,2045,1936,38
Unknown,Japan,2021-06-27,8,8,0
Wakayama,Japan,2021-06-27,2674,2549,46
Yamagata,Japan,2021-06-27,2027,1960,48
Yamaguchi,Japan,2021-06-27,3133,2988,77
Yamanashi,Japan,2021-06-27,2090,1816,21
Aichi,Japan,2022-11-20,1501183,,3033
Akita,Japan,2022-11-20,131845,,296
Aomori,Japan,2022-11-20,185657,,362
Chiba,Japan,2022-11-20,1041031,,2704
Ehime,Japan,2022-11-20,185456,,313
Fukui,Japan,2022-11-20,131584,,107
Fukuoka,Japan,2022-11-20,1146659,,2070
Fukushima,Japan,2022-11-20,241896,,324
Gifu,Japan,2022-11-20,341787,,661
Gunma,Japan,2022-11-20,280269,,560
Hiroshima,Japan,2022-11-20,503648,,828
Hokkaido,Japan,2022-11-20,988352,,3018
Hyogo,Japan,2022-11-20,1083025,,2961
Ibaraki,Japan,2022-11-20,416183,,748
Ishikawa,Japan,2022-11-20,189945,,306
Iwate,Japan,2022-11-20,140108,,237
Kagawa,Japan,2022-11-20,162220,,316
Kagoshima,Japan,2022-11-20,315804,,556
Kanagawa,Japan,2022-11-20,1640552,,3120
Kochi,Japan,2022-11-20,109302,,318
Kumamoto,Japan,2022-11-20,358519,,679
Kyoto,Japan,2022-11-20,511842,,1144
Mie,Japan,2022-11-20,287218,,564
Miyagi,Japan,2022-11-20,328421,,470
Miyazaki,Japan,2022-11-20,210470,,397
Nagano,Japan,2022-11-20,282777,,395
Nagasaki,Japan,2022-11-20,230621,,344
Nara,Japan,2022-11-20,248485,,571
Niigata,Japan,2022-11-20,288255,,191
Oita,Japan,2022-11-20,193032,,400
Okayama,Japan,2022-11-20,314507,,443
Okinawa,Japan,2022-11-20,515265,,812
Osaka,Japan,2022-11-20,2239950,,6694
Port Quarantine,Japan,2022-11-20,22118,,8
Saga,Japan,2022-11-20,171314,,253
Saitama,Japan,2022-11-20,1314242,,2548
Shiga,Japan,2022-11-20,261123,,375
Shimane,Japan,2022-11-20,99465,,108
Shizuoka,Japan,2022-11-20,553145,,795
Tochigi,Japan,2022-11-20,264410,,563
Tokushima,Japan,2022-11-20,104102,,196
Tokyo,Japan,2022-11-20,3419202,,6102
Tottori,Japan,2022-11-20,76280,,99
Toyama,Japan,2022-11-20,155632,,193
Unknown,Japan,2022-11-20,173,,0
Wakayama,Japan,2022-11-20,152549,,278
Yamagata,Japan,2022-11-20,149389,,239
Yamaguchi,Japan,2022-11-20,188370,,412
Yamanashi,Japan,2022-11-20,116545,,178
Aichi,Japan,2020-06-19,520,470,34
Akita,Japan,2020-06-19,16,16,0
Aomori,Japan,2020-06-19,30,26,1
Chiba,Japan,2020-06-19,930,857,45
Ehime,Japan,2020-06-19,82,73,4
Fukui,Japan,2020-06-19,122,114,8
Fukuoka,Japan,2020-06-19,835,763,28
Fukushima,Japan,2020-06-19,82,80,0
Gifu,Japan,2020-06-19,155,143,7
Gunma,Japan,2020-06-19,151,130,19
Hiroshima,Japan,2020-06-19,165,162,3
Hokkaido,Japan,2020-06-19,1183,977,94
Hyogo,Japan,2020-06-19,700,653,43
Ibaraki,Japan,2020-06-19,168,155,10
Ishikawa,Japan,2020-06-19,299,247,27
Kagawa,Japan,2020-06-19,28,28,0
Kagoshima,Japan,2020-06-19,11,10,0
Kanagawa,Japan,2020-06-19,1427,1271,94
Kochi,Japan,2020-06-19,74,71,3
Kumamoto,Japan,2020-06-19,47,44,3
Kyoto,Japan,2020-06-19,364,341,18
Mie,Japan,2020-06-19,45,44,1
Miyagi,Japan,2020-06-19,88,87,1
Miyazaki,Japan,2020-06-19,17,17,0
Nagano,Japan,2020-06-19,76,75,0
Nagasaki,Japan,2020-06-19,17,16,1
Nara,Japan,2020-06-19,92,90,2
Niigata,Japan,2020-06-19,83,81,0
Oita,Japan,2020-06-19,60,59,1
Okayama,Japan,2020-06-19,25,25,0
Okinawa,Japan,2020-06-19,145,139,7
Osaka,Japan,2020-06-19,1800,1680,86
Port Quarantine,Japan,2020-06-19,279,182,0
Saga,Japan,2020-06-19,45,45,0
Saitama,Japan,2020-06-19,1026,951,65
Shiga,Japan,2020-06-19,101,98,1
Shimane,Japan,2020-06-19,24,23,0
Shizuoka,Japan,2020-06-19,81,74,1
Tochigi,Japan,2020-06-19,66,65,0
Tokushima,Japan,2020-06-19,5,4,1
Tokyo,Japan,2020-06-19,5715,5017,317
Tottori,Japan,2020-06-19,3,3,0
Toyama,Japan,2020-06-19,227,205,22
Unknown,Japan,2020-06-19,8,0,0
Wakayama,Japan,2020-06-19,63,60,3
Yamagata,Japan,2020-06-19,69,68,0
Yamaguchi,Japan,2020-06-19,37,36,0
Yamanashi,Japan,2020-06-19,72,69,1
Aichi,Japan,2022-03-15,375123,,1854
Akita,Japan,2022-03-15,12701,,43
Aomori,Japan,2022-03-15,28429,,77
Chiba,Japan,2022-03-15,317293,,1541
Ehime,Japan,2022-03-15,21039,,124
Fukui,Japan,2022-03-15,18321,,41
Fukuoka,Japan,2022-03-15,270567,,1062
Fukushima,Japan,2022-03-15,29763,,189
Gifu,Japan,2022-03-15,60699,,300
Gunma,Japan,2022-03-15,60849,,271
Hiroshima,Japan,2022-03-15,84267,,429
Hokkaido,Japan,2022-03-15,197290,,1878
Hyogo,Japan,2022-03-15,304092,,2015
Ibaraki,Japan,2022-03-15,93883,,349
Ishikawa,Japan,2022-03-15,30450,,179
Iwate,Japan,2022-03-15,14587,,67
Kagawa,Japan,2022-03-15,24465,,95
Kagoshima,Japan,2022-03-15,36656,,149
Kanagawa,Japan,2022-03-15,538440,,1905
Kochi,Japan,2022-03-15,14799,,95
Kumamoto,Japan,2022-03-15,57957,,259
Kyoto,Japan,2022-03-15,141834,,551
Mie,Japan,2022-03-15,48684,,260
Miyagi,Japan,2022-03-15,49654,,165
Miyazaki,Japan,2022-03-15,21819,,111
Nagano,Japan,2022-03-15,36432,,158
Nagasaki,Japan,2022-03-15,30784,,114
Nara,Japan,2022-03-15,66800,,322
Niigata,Japan,2022-03-15,35065,,85
Oita,Japan,2022-03-15,28065,,119
Okayama,Japan,2022-03-15,56405,,218
Okinawa,Japan,2022-03-15,110139,,433
Osaka,Japan,2022-03-15,737142,,4350
Port Quarantine,Japan,2022-03-15,4463,,4
Saga,Japan,2022-03-15,27983,,73
Saitama,Japan,2022-03-15,372638,,1267
Shiga,Japan,2022-03-15,60388,,172
Shimane,Japan,2022-03-15,7878,,8
Shizuoka,Japan,2022-03-15,106943,,369
Tochigi,Japan,2022-03-15,53751,,226
Tokushima,Japan,2022-03-15,14175,,78
Tokyo,Japan,2022-03-15,1135030,,3978
Tottori,Japan,2022-03-15,8073,,11
Toyama,Japan,2022-03-15,23846,,71
Unknown,Japan,2022-03-15,8,,0
Wakayama,Japan,2022-03-15,25772,,107
Yamagata,Japan,2022-03-15,14846,,76
Yamaguchi,Japan,2022-03-15,25376,,153
Yamanashi,Japan,2022-03-15,20106,,61
Aichi,Japan,2020-10-27,5948,5524,91
Akita,Japan,2020-10-27,61,59,0
Aomori,Japan,2020-10-27,205,67,2
Chiba,Japan,2020-10-27,4881,4363,78
Ehime,Japan,2020-10-27,116,110,6
Fukui,Japan,2020-10-27,256,242,11
Fukuoka,Japan,2020-10-27,5198,5022,101
Fukushima,Japan,2020-10-27,387,327,6
Gifu,Japan,2020-10-27,672,630,11
Gunma,Japan,2020-10-27,874,749,19
Hiroshima,Japan,2020-10-27,654,632,5
Hokkaido,Japan,2020-10-27,2870,2384,109
Hyogo,Japan,2020-10-27,3160,2930,61
Ibaraki,Japan,2020-10-27,744,702,19
Ishikawa,Japan,2020-10-27,800,737,49
Iwate,Japan,2020-10-27,27,23,0
Kagawa,Japan,2020-10-27,102,95,2
Kagoshima,Japan,2020-10-27,463,456,12
Kanagawa,Japan,2020-10-27,8464,7694,167
Kochi,Japan,2020-10-27,143,136,4
Kumamoto,Japan,2020-10-27,775,714,8
Kyoto,Japan,2020-10-27,1989,1875,30
Mie,Japan,2020-10-27,554,536,6
Miyagi,Japan,2020-10-27,655,516,2
Miyazaki,Japan,2020-10-27,367,366,1
Nagano,Japan,2020-10-27,333,324,4
Nagasaki,Japan,2020-10-27,244,239,3
Nara,Japan,2020-10-27,626,598,9
Niigata,Japan,2020-10-27,182,179,0
Oita,Japan,2020-10-27,159,156,2
Okayama,Japan,2020-10-27,215,161,2
Okinawa,Japan,2020-10-27,3220,2784,58
Osaka,Japan,2020-10-27,12231,11237,235
Port Quarantine,Japan,2020-10-27,1150,514,1
Saga,Japan,2020-10-27,252,253,1
Saitama,Japan,2020-10-27,5683,5152,106
Shiga,Japan,2020-10-27,539,512,9
Shimane,Japan,2020-10-27,141,141,0
Shizuoka,Japan,2020-10-27,605,574,2
Tochigi,Japan,2020-10-27,480,453,1
Tokushima,Japan,2020-10-27,164,148,9
Tokyo,Japan,2020-10-27,30309,27986,445
Tottori,Japan,2020-10-27,38,35,0
Toyama,Japan,2020-10-27,422,396,26
Unknown,Japan,2020-10-27,8,8,0
Wakayama,Japan,2020-10-27,272,247,4
Yamagata,Japan,2020-10-27,86,79,1
Yamaguchi,Japan,2020-10-27,213,206,2
Yamanashi,Japan,2020-10-27,209,194,6
Aichi,Japan,2021-10-13,106295,,1152
Akita,Japan,2021-10-13,1893,,27
Aomori,Japan,2021-10-13,5843,,38
Chiba,Japan,2021-10-13,100153,,1010
Ehime,Japan,2021-10-13,5293,,82
Fukui,Japan,2021-10-13,3092,,37
Fukuoka,Japan,2021-10-13,74312,,619
Fukushima,Japan,2021-10-13,9470,,175
Gifu,Japan,2021-10-13,18645,,216
Gunma,Japan,2021-10-13,16709,,175
Hiroshima,Japan,2021-10-13,21861,,199
Hokkaido,Japan,2021-10-13,60474,,1469
Hyogo,Japan,2021-10-13,78267,,1392
Ibaraki,Japan,2021-10-13,24354,,218
Ishikawa,Japan,2021-10-13,7937,,130
Iwate,Japan,2021-10-13,3487,,53
Kagawa,Japan,2021-10-13,4695,,38
Kagoshima,Japan,2021-10-13,9085,,67
Kanagawa,Japan,2021-10-13,168625,,1290
Kochi,Japan,2021-10-13,4129,,31
Kumamoto,Japan,2021-10-13,14367,,136
Kyoto,Japan,2021-10-13,35838,,289
Mie,Japan,2021-10-13,14721,,164
Miyagi,Japan,2021-10-13,16296,,117
Miyazaki,Japan,2021-10-13,6132,,41
Nagano,Japan,2021-10-13,8817,,96
Nagasaki,Japan,2021-10-13,6054,,73
Nara,Japan,2021-10-13,15515,,150
Niigata,Japan,2021-10-13,7969,,61
Oita,Japan,2021-10-13,8191,,84
Okayama,Japan,2021-10-13,15203,,136
Okinawa,Japan,2021-10-13,50055,,351
Osaka,Japan,2021-10-13,201450,,3015
Port Quarantine,Japan,2021-10-13,4335,,4
Saga,Japan,2021-10-13,5820,,29
Saitama,Japan,2021-10-13,115445,,1019
Shiga,Japan,2021-10-13,12351,,102
Shimane,Japan,2021-10-13,1649,,5
Shizuoka,Japan,2021-10-13,26733,,209
Tochigi,Japan,2021-10-13,15417,,116
Tokushima,Japan,2021-10-13,3279,,65
Tokyo,Japan,2021-10-13,377042,,3057
Tottori,Japan,2021-10-13,1662,,5
Toyama,Japan,2021-10-13,4851,,51
Unknown,Japan,2021-10-13,8,,0
Wakayama,Japan,2021-10-13,5282,,62
Yamagata,Japan,2021-10-13,3550,,57
Yamaguchi,Japan,2021-10-13,5672,,91
Yamanashi,Japan,2021-10-13,5148,,29
Aichi,Japan,2022-11-19,1496579,,3030
Akita,Japan,2022-11-19,131152,,295
Aomori,Japan,2022-11-19,184783,,361
Chiba,Japan,2022-11-19,1037956,,2704
Ehime,Japan,2022-11-19,184826,,310
Fukui,Japan,2022-11-19,130908,,105
Fukuoka,Japan,2022-11-19,1144435,,2067
Fukushima,Japan,2022-11-19,239912,,324
Gifu,Japan,2022-11-19,340387,,659
Gunma,Japan,2022-11-19,278751,,556
Hiroshima,Japan,2022-11-19,500805,,822
Hokkaido,Japan,2022-11-19,982605,,2995
Hyogo,Japan,2022-11-19,1080701,,2956
Ibaraki,Japan,2022-11-19,414036,,746
Ishikawa,Japan,2022-11-19,189153,,305
Iwate,Japan,2022-11-19,139267,,233
Kagawa,Japan,2022-11-19,161707,,316
Kagoshima,Japan,2022-11-19,315377,,556
Kanagawa,Japan,2022-11-19,1635494,,3112
Kochi,Japan,2022-11-19,109122,,312
Kumamoto,Japan,2022-11-19,357779,,676
Kyoto,Japan,2022-11-19,510701,,1142
Mie,Japan,2022-11-19,285919,,564
Miyagi,Japan,2022-11-19,325807,,461
Miyazaki,Japan,2022-11-19,210093,,397
Nagano,Japan,2022-11-19,279737,,395
Nagasaki,Japan,2022-11-19,230178,,342
Nara,Japan,2022-11-19,247705,,570
Niigata,Japan,2022-11-19,286524,,191
Oita,Japan,2022-11-19,192487,,400
Okayama,Japan,2022-11-19,313267,,443
Okinawa,Japan,2022-11-19,515003,,812
Osaka,Japan,2022-11-19,2236186,,6688
Port Quarantine,Japan,2022-11-19,22118,,8
Saga,Japan,2022-11-19,170813,,253
Saitama,Japan,2022-11-19,1310169,,2543
Shiga,Japan,2022-11-19,260383,,375
Shimane,Japan,2022-11-19,99033,,108
Shizuoka,Japan,2022-11-19,551403,,795
Tochigi,Japan,2022-11-19,262866,,561
Tokushima,Japan,2022-11-19,103746,,192
Tokyo,Japan,2022-11-19,3411425,,6095
Tottori,Japan,2022-11-19,75820,,97
Toyama,Japan,2022-11-19,154904,,192
Unknown,Japan,2022-11-19,173,,0
Wakayama,Japan,2022-11-19,152049,,278
Yamagata,Japan,2022-11-19,148332,,238
Yamaguchi,Japan,2022-11-19,187816,,411
Yamanashi,Japan,2022-11-19,115813,,176
Aichi,Japan,2020-06-06,509,462,34
Akita,Japan,2020-06-06,16,16,0
Aomori,Japan,2020-06-06,27,26,1
Chiba,Japan,2020-06-06,912,842,45
Ehime,Japan,2020-06-06,82,64,4
Fukui,Japan,2020-06-06,122,112,8
Fukuoka,Japan,2020-06-06,794,633,28
Fukushima,Japan,2020-06-06,81,76,0
Gifu,Japan,2020-06-06,151,142,7
Gunma,Japan,2020-06-06,151,122,19
Hiroshima,Japan,2020-06-06,165,162,3
Hokkaido,Japan,2020-06-06,1108,849,90
Hyogo,Japan,2020-06-06,699,647,42
Ibaraki,Japan,2020-06-06,168,155,10
Ishikawa,Japan,2020-06-06,299,236,27
Kagawa,Japan,2020-06-06,28,28,0
Kagoshima,Japan,2020-06-06,10,10,0
Kanagawa,Japan,2020-06-06,1391,1163,88
Kochi,Japan,2020-06-06,74,71,3
Kumamoto,Japan,2020-06-06,47,44,3
Kyoto,Japan,2020-06-06,359,332,18
Mie,Japan,2020-06-06,45,44,1
Miyagi,Japan,2020-06-06,88,87,1
Miyazaki,Japan,2020-06-06,17,17,0
Nagano,Japan,2020-06-06,75,71,0
Nagasaki,Japan,2020-06-06,17,16,1
Nara,Japan,2020-06-06,92,89,2
Niigata,Japan,2020-06-06,82,81,0
Oita,Japan,2020-06-06,60,58,1
Okayama,Japan,2020-06-06,25,25,0
Okinawa,Japan,2020-06-06,145,137,6
Osaka,Japan,2020-06-06,1784,1622,84
Port Quarantine,Japan,2020-06-06,210,162,0
